id,t,s,x,y,v,e,e1,t_local,blink,plateau,state,ramp_direction,sp_start_time,sp_end_time,sp_start_displacement,sp_end_displacement,sp_duration,qp_start_time,qp_end_time,qp_start_displacement,qp_end_displacement,qp_duration,chain_id,expected_sp_ramp_direction,expected_qp_ramp_direction,expected_qp_peak_velocity,expected_sp_end_peak_type,expected_qp_end_peak_type,expected_sp_end_bound,result_id,result_chain_id,is_sp,is_qp
15,0.3011965751647949,1688529003.9628048,0.42963919920079846,0.4910788076895255,0.012927034074335736,-1,-1,0.3011965751647949,1,0.6666666666666666,IN_SP,INDETERMINATE,0.2204117774963379,0.3011965751647949,0.4301930034861845,0.42963919920079846,0.08078479766845703,0.3011965751647949,0.3011965751647949,0.42963919920079846,0.42963919920079846,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
16,0.3221409320831299,1688529003.982796,0.42983630124260397,0.4910788076895255,0.0321826565473546,-1,-1,0.3221409320831299,0.9927389997682208,0.5555555555555556,IN_SP,INDETERMINATE,0.2204117774963379,0.3221409320831299,0.4301930034861845,0.42983630124260397,0.10172915458679199,0.3221409320831299,0.3221409320831299,0.42983630124260397,0.42983630124260397,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
17,0.34308481216430664,1688529004.0029368,0.43098727394552794,0.4910220110857928,0.05354047497703566,-1,-1,0.34308481216430664,0.983008190355816,0.4444444444444444,IN_SP,INDETERMINATE,0.2204117774963379,0.34308481216430664,0.4301930034861845,0.43098727394552794,0.12267303466796875,0.34308481216430664,0.34308481216430664,0.43098727394552794,0.43098727394552794,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
18,0.3590431213378906,1688529004.022807,0.4318120619829963,0.4907420405635128,0.04557068632708342,-1,-1,0.3590431213378906,0.9839837159195198,0.3333333333333333,IN_SP,INDETERMINATE,0.2204117774963379,0.3590431213378906,0.4301930034861845,0.4318120619829963,0.13863134384155273,0.3590431213378906,0.3590431213378906,0.4318120619829963,0.4318120619829963,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
19,0.3799865245819092,1688529004.0427768,0.43266891030704274,0.4895585801866319,0.024967742510808928,-1,-1,0.3799865245819092,0.9894130463482643,0.3333333333333333,IN_SP,INDETERMINATE,0.2204117774963379,0.3799865245819092,0.4301930034861845,0.43266891030704274,0.1595747470855713,0.3799865245819092,0.3799865245819092,0.43266891030704274,0.43266891030704274,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
20,0.3999333381652832,1688529004.0627918,0.4328329983879538,0.4892302901656539,0.018099230923303282,-1,-1,0.3999333381652832,0.9931712925576074,0.4444444444444444,IN_SP,INDETERMINATE,0.2204117774963379,0.3999333381652832,0.4301930034861845,0.4328329983879538,0.1795215606689453,0.3999333381652832,0.3999333381652832,0.4328329983879538,0.4328329983879538,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
21,0.42087817192077637,1688529004.082826,0.4334090176750632,0.4891890349211516,0.013431475016122218,-1,-1,0.42087817192077637,0.9954123542990038,0.5555555555555556,IN_SP,INDETERMINATE,0.2204117774963379,0.42087817192077637,0.4301930034861845,0.4334090176750632,0.20046639442443848,0.42087817192077637,0.42087817192077637,0.4334090176750632,0.4334090176750632,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
22,0.44281911849975586,1688529004.1027849,0.4334090176750632,0.4891890349211516,0.0021998630830456327,-1,-1,0.44281911849975586,0.9984622127819138,0.5555555555555556,IN_SP,INDETERMINATE,0.2204117774963379,0.44281911849975586,0.4301930034861845,0.4334090176750632,0.22240734100341797,0.44281911849975586,0.44281911849975586,0.4334090176750632,0.4334090176750632,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
23,0.46176886558532715,1688529004.122811,0.43349897160249595,0.48864989104094325,0.002437678436236822,-1,-1,0.46176886558532715,1,0.5555555555555556,IN_SP,INDETERMINATE,0.2204117774963379,0.46176886558532715,0.4301930034861845,0.43349897160249595,0.24135708808898926,0.46176886558532715,0.46176886558532715,0.43349897160249595,0.43349897160249595,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
24,0.4797205924987793,1688529004.1428049,0.43349897160249595,0.488530589916088,0.001128806325662201,-1,-1,0.4797205924987793,1,0.5555555555555556,IN_SP,INDETERMINATE,0.2204117774963379,0.4797205924987793,0.4301930034861845,0.43349897160249595,0.2593088150024414,0.4797205924987793,0.4797205924987793,0.43349897160249595,0.43349897160249595,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
25,0.5056514739990234,1688529004.162779,0.4335485065684599,0.48824135109230327,0.005824136574409785,-1,-1,0.5056514739990234,1,0.6666666666666666,IN_SP,INDETERMINATE,0.2204117774963379,0.5056514739990234,0.4301930034861845,0.4335485065684599,0.28523969650268555,0.5056514739990234,0.5056514739990234,0.4335485065684599,0.4335485065684599,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
26,0.5246012210845947,1688529004.1828678,0.4337603625129251,0.4880133169668692,0.005589941214216061,-1,-1,0.5246012210845947,1,0.7777777777777778,IN_SP,INDETERMINATE,0.2204117774963379,0.5246012210845947,0.4301930034861845,0.4337603625129251,0.30418944358825684,0.5246012210845947,0.5246012210845947,0.4337603625129251,0.4337603625129251,0,12,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,-1,-1,false,false
